FeatureID,FeatureName,Cluster 3 Average,Log2 Fold Change,P-Value
ENSG00000116031,CD207,0.063707723,5.217465819752305,8.064407068831049e-25
ENSG00000121594,CD80,0.067286809,3.9503328457048896,1.3754927883547332e-24
ENSG00000131042,LILRB2,0.1367210687673281,3.3008600693105743,3.583643705922901e-24
ENSG00000100079,LGALS2,0.026485233216707534,5.5980311017740085,3.679293222384309e-24
ENSG00000087258,GNAO1,0.12669962917181712,3.474161581015407,3.9856556652019455e-24
ENSG00000008516,MMP25,0.094487859,4.059611186989883,4.548474678152845e-24
ENSG00000042980,ADAM28,0.2920533824977479,3.0449690838222363,4.7913186321430895e-24
ENSG00000116176,TPSG1,0.055833734889275344,5.653884336507526,5.11816502880494e-24
ENSG00000158477,CD1A,0.041517392609973974,5.3582775197761245,6.1747552718839444e-24
ENSG00000184060,ADAP2,0.091624591,3.422731388417821,8.367139167888224e-24
ENSG00000276231,PIK3R6,0.044380661,4.268489823,8.828795642843511e-24
ENSG00000132205,EMILIN2,0.22619820801296164,3.086058183828144,1.1850340197522745e-23
ENSG00000071246,VASH1,0.43879589086058696,2.908294860255939,3.5937646824177045e-23
ENSG00000158473,CD1D,0.050823015,3.9964666337157233,5.227869906292505e-23
ENSG00000160219,GAB3,0.11309910400648082,3.305434538996695,6.44385485086643e-23
ENSG00000188676,IDO2,0.022906147646882192,5.979460208410033,1.0898692614417589e-22
ENSG00000101439,CST3,1.0744414880615678,2.8529241363941336,1.3783675123613246e-22
ENSG00000204472,AIF1,0.09663531,3.308283412635796,2.3286295563326764e-22
ENSG00000124491,F13A1,0.18754408385884794,3.239275458118043,2.907544600212877e-22
ENSG00000090104,RGS1,0.3049380905491192,2.9435376051190314,3.0681947733626833e-22
ENSG00000271605,MILR1,0.073729163,3.445681248312655,3.8869454579419785e-22
ENSG00000171777,RASGRP4,0.031495953014463014,4.841956684660098,3.8869454579419785e-22
ENSG00000095303,PTGS1,0.06442354,4.050543306471516,4.775395596424658e-22
ENSG00000162711,NLRP3,0.061560272,3.734153395125583,6.52237052355723e-22
ENSG00000054967,RELT,0.24838853854587875,2.926798473067979,6.629183216484977e-22
ENSG00000108798,ABI3,0.1410159714511185,3.088689278164791,1.0897617841731587e-21
ENSG00000187796,CARD9,0.047959746635659585,4.000161117273464,1.3096780780116816e-21
ENSG00000188906,LRRK2,0.1181098238042363,3.191164447674997,1.6601309468571301e-21
ENSG00000079112,CDH17,0.018611245,6.689953591215048,2.035600794429439e-21
ENSG00000157404,KIT,0.068002626,4.565832279385861,2.198830127613115e-21
ENSG00000019582,CD74,3.4874609792378135,2.705249038702386,3.7834944942381304e-21
ENSG00000158481,CD1C,0.042949027,4.342241470557453,5.209433318570137e-21
ENSG00000130775,THEMIS2,0.44666987911420275,2.7725982214362754,7.24011859014807e-21
ENSG00000105609,LILRB5,0.051538832,4.242247598569755,1.3916880852735588e-20
ENSG00000173110,HSPA6,0.3772356190595911,3.012233949574039,2.824925459390725e-20
ENSG00000142512,SIGLEC10,0.066570992,3.3811304839510474,2.824925459390725e-20
ENSG00000122862,SRGN,0.6957742347740465,2.6826972328262197,3.9366797418490133e-20
ENSG00000142347,MYO1F,0.1768068271493719,2.906268824744144,4.3128205494141224e-20
ENSG00000074660,SCARF1,0.098066945,3.148772782521805,5.0367023713313727e-20
ENSG00000178175,ZNF366,0.032927587,4.3603719237842515,5.080237673977558e-20
ENSG00000135077,HAVCR2,0.13600525165336302,2.9967950788032853,5.829363677564933e-20
ENSG00000197992,CLEC9A,0.017179610735161645,6.578922278826304,8.022815261433787e-20
ENSG00000143382,ADAMTSL4,0.14602669124887396,3.0333456066320683,8.285478290270806e-20
ENSG00000137491,SLCO2B1,0.17108029023765137,2.9623734350473145,1.4016356584073951e-19
ENSG00000103187,COTL1,0.5211148589665698,2.678312184779652,1.584927141248476e-19
ENSG00000128805,ARHGAP22,0.055117918,3.426052441563722,2.9995208322959085e-19
ENSG00000105352,CEACAM4,0.035790855698253424,4.607491431023075,3.203328039407541e-19
ENSG00000090382,LYZ,1.3285565635191672,2.728744699987138,4.0204943412592134e-19
ENSG00000072694,FCGR2B,0.070150077,3.2606419609540858,4.2742997275847554e-19
ENSG00000141480,ARRB2,0.3543294714127089,2.685914396458692,4.332198206221083e-19
ENSG00000170542,SERPINB9,0.22834565935485684,2.7671462234996445,6.837326572349097e-19
ENSG00000102524,TNFSF13B,0.10236184729700479,3.055142541,6.837326572349097e-19
ENSG00000127507,ADGRE2,0.11166746977855069,3.0597618365008943,7.196508455353375e-19
ENSG00000116701,NCF2,0.2526834412296692,2.7337866548683305,1.1804471842959739e-18
ENSG00000169554,ZEB2,0.47029184387504996,2.6281248785205737,1.6454815173774473e-18
ENSG00000136404,TM6SF1,0.067286809,3.1829936024951655,1.7780689496723362e-18
ENSG00000103313,MEFV,0.027916867444637672,4.302797873552067,2.5971794059535235e-18
ENSG00000141433,ADCYAP1,0.10236184729700479,5.082623277465437,3.500336964411094e-18
ENSG00000161955,TNFSF13,0.17108029023765137,2.751844264995809,3.831707431125147e-18
ENSG00000090376,IRAK3,0.15747976507231506,2.7716839334760386,4.539096367003247e-18
ENSG00000143110,C1orf162,0.054402101,3.3314879101630757,4.882012696488059e-18
ENSG00000284194,SCO2,0.34788711738702327,2.618480216013411,6.37961592671459e-18
ENSG00000105967,TFEC,0.075876614,3.047176455373117,7.218637091762471e-18
ENSG00000115271,GCA,0.10379348152493494,2.959983721255909,7.266465068149995e-18
ENSG00000115602,IL1RL1,0.071581711,4.570909759,7.949254248067293e-18
ENSG00000011600,TYROBP,0.334286592,2.6217954271617656,9.068766762371221e-18
ENSG00000117115,PADI2,0.071581711,3.280394616519019,1.3416257885216335e-17
ENSG00000181631,P2RY13,0.027916867444637672,4.169531342688603,1.566554714277121e-17
ENSG00000105492,SIGLEC6,0.030780135900497944,5.694057989547784,1.618620225665907e-17
ENSG00000102962,CCL22,0.14674250836283903,4.702703378960203,1.8914514507000914e-17
ENSG00000167851,CD300A,0.11381492112044589,2.8349294177661295,2.0329285875910527e-17
ENSG00000196730,DAPK1,0.092340408,2.9295279055101497,2.088325806535012e-17
ENSG00000260314,MRC1,0.17609101003540684,2.7618998032962256,2.5044718308630885e-17
ENSG00000136869,TLR4,0.059412820459100686,3.1878321594315455,2.7413790278337978e-17
ENSG00000104972,LILRB1,0.0794557,2.9875335089457153,4.0567333982866166e-17
ENSG00000180353,HCLS1,0.4359326224047267,2.5268442511992624,4.3472295372188674e-17
ENSG00000177575,CD163,0.4588387700516089,2.6330500360367015,4.972891266722147e-17
ENSG00000110079,MS4A4A,0.054402101,3.2360683450843934,5.4054412835252504e-17
ENSG00000155307,SAMSN1,0.12669962917181712,2.807173175031785,6.074469026013155e-17
ENSG00000105339,DENND3,0.22834565935485684,2.6533678389527497,7.078224926856604e-17
ENSG00000186431,FCAR,0.042949027,3.778340585364126,7.736548402256998e-17
ENSG00000161835,GRASP,0.21045023150573014,2.647784136971108,7.831055209048082e-17
ENSG00000169413,RNASE6,0.047959746635659585,3.2946084757387197,9.346648017216555e-17
ENSG00000170956,CEACAM3,0.020042879191021917,5.623122082736839,1.0748560838451707e-16
ENSG00000197872,FAM49A,0.093056225,2.875731949669177,1.1497474894734848e-16
ENSG00000148288,GBGT1,0.15318486238852466,2.708844348835513,1.2977035630921397e-16
ENSG00000115956,PLEK,0.10164603018303972,2.895265080993604,1.4089111911827294e-16
ENSG00000139132,FGD4,0.11667818957630616,2.776918255,1.6392141029295346e-16
ENSG00000113749,HRH2,0.047959746635659585,3.4375664295807624,1.841778329966303e-16
ENSG00000150782,IL18,0.045096478,3.305709469,2.556825897169188e-16
ENSG00000086730,LAT2,0.054402101,3.1906253743232265,2.96031514588938e-16
ENSG00000153898,MCOLN2,0.12884708051371233,2.7379444499004975,2.993408868215699e-16
ENSG00000018280,SLC11A1,0.23478801338054245,2.725257219283275,2.998734269898022e-16
ENSG00000124882,EREG,0.046528112,3.789635649530015,2.998734269898022e-16
ENSG00000139970,RTN1,0.035790855698253424,3.563097311664622,3.9855227205472896e-16
ENSG00000106546,AHR,0.2834635771301671,2.531887673641052,4.3769991858987707e-16
ENSG00000170909,OSCAR,0.075876614,2.8691781533951226,1.0996217473569641e-15
ENSG00000173559,NABP1,0.3063697247770493,2.5024803885618883,1.465492305935117e-15
ENSG00000111729,CLEC4A,0.058697003,3.0527176777058527,1.949424487295231e-15
ENSG00000137841,PLCB2,0.10236184729700479,2.7474390858758078,2.140049535553633e-15
ENSG00000174125,TLR1,0.044380661,3.2258454853682768,2.716572226078597e-15
ENSG00000147459,DOCK5,0.2777370402184466,2.4847665525066667,2.9812217488618895e-15
ENSG00000151651,ADAM8,0.2383670989503678,2.5162540164044085,3.0440685133881095e-15
ENSG00000100055,CYTH4,0.20543951170797464,2.4921225932028515,7.532773364864553e-15
ENSG00000186074,CD300LF,0.047959746635659585,3.103665693027324,8.036563875458035e-15
ENSG00000167613,LAIR1,0.17895427849126713,2.527231275931089,8.203972063283582e-15
ENSG00000170458,CD14,0.31925443282842053,2.4865316777846487,9.735750154962757e-15
ENSG00000100448,CTSG,0.03221177,5.651273123050989,1.1211413594747653e-14
ENSG00000101347,SAMHD1,0.2627048808251801,2.4293408181403473,1.2823453221217491e-14
ENSG00000111252,SH2B3,0.093056225,2.6830868717267817,1.7339868897602674e-14
ENSG00000121281,ADCY7,0.14888995970473423,2.5443931381719356,1.7339868897602674e-14
ENSG00000185477,GPRIN3,0.20830278016383494,2.464894755501619,1.877989153759581e-14
ENSG00000100077,GRK3,0.11667818957630616,2.585258962,2.29643997775386e-14
ENSG00000167680,SEMA6B,0.087329688,2.702654911890141,2.5157685811146523e-14
ENSG00000125810,CD93,0.104509299,2.6959465813096832,2.6041696679659824e-14
ENSG00000065989,PDE4A,0.09663531,2.647489498954994,2.71236960483558e-14
ENSG00000160883,HK3,0.11309910400648082,2.655492007067854,2.7516326543339003e-14
ENSG00000141506,PIK3R5,0.15103741104662946,2.5259954315345485,2.987230124991816e-14
ENSG00000187116,LILRA5,0.031495953014463014,3.5689381902536814,3.3006102848105556e-14
ENSG00000140090,SLC24A4,0.014316342,5.327383511830339,4.443424187752228e-14
ENSG00000186583,SPATC1,0.035075039,3.4496392618813383,4.8023557515419126e-14
ENSG00000101265,RASSF2,0.14387923990697876,2.505814730553035,5.274503986954139e-14
ENSG00000115738,ID2,0.099498579,2.654958169858844,6.07139844389462e-14
ENSG00000216490,IFI30,0.9047928320518466,2.348583762,6.153329829556044e-14
ENSG00000160255,ITGB2,0.24480945297605342,2.3884640620291835,7.08761480832456e-14
ENSG00000136167,LCP1,0.4209004630114603,2.3154159309114726,7.546588608863364e-14
ENSG00000158869,FCER1G,0.13528943453939793,2.502106681775474,7.576854788602276e-14
ENSG00000166825,ANPEP,0.11309910400648082,2.681895006164843,7.576854788602276e-14
ENSG00000091106,NLRC4,0.031495953014463014,3.6195642633236504,8.151379834805251e-14
ENSG00000106565,TMEM176B,0.14602669124887396,2.485263171612059,1.0382053724238312e-13
ENSG00000166928,MS4A14,0.030780135900497944,3.487607112080359,1.0965049106306024e-13
ENSG00000152672,CLEC4F,0.017179610735161645,5.256994183938942,1.158122911904605e-13
ENSG00000167083,GNGT2,0.027916867444637672,3.5565544657978494,1.4332609989608513e-13
ENSG00000133246,PRAM1,0.046528112,3.060596971135438,1.5519842976271213e-13
ENSG00000145936,KCNMB1,0.066570992,2.7082952272045575,1.6998529849397318e-13
ENSG00000214212,C19orf38,0.025769416102742464,4.144519454680529,1.7974770085771395e-13
ENSG00000217555,CKLF,0.20042879191021917,2.382991882089287,1.8740710720396697e-13
ENSG00000205269,TMEM170B,0.026485233216707534,3.568283758379957,1.9748919147999924e-13
ENSG00000174130,TLR6,0.050107198,2.9249418717778726,2.2537293431654763e-13
ENSG00000255833,TIFAB,0.031495953014463014,3.318394728603086,2.3229481384868564e-13
ENSG00000123338,NCKAP1L,0.13099453185560753,2.4813481216086766,2.3362216190040867e-13
ENSG00000167850,CD300C,0.025053598988777397,3.6131379941642177,3.459421559656275e-13
ENSG00000107719,PALD1,0.060844455,2.8299493832373654,3.6876845534715687e-13
ENSG00000181409,AATK,0.037938307,3.120097983,3.9157725873979947e-13
ENSG00000147443,DOK2,0.057981186231170545,2.7927722065864584,3.994317822541249e-13
ENSG00000002933,TMEM176A,0.072297529,2.6474894989549944,4.727271375067859e-13
ENSG00000015285,WAS,0.084466419,2.615564731558757,4.766291877908094e-13
ENSG00000158457,TSPAN33,0.032927587,3.241727427285632,4.97499748750059e-13
ENSG00000138744,NAAA,0.097351127,2.525303532,5.186512227160824e-13
ENSG00000107738,VSIR,0.10522511575286507,2.5151628346009196,5.233935492568793e-13
ENSG00000104093,DMXL2,0.1474583254768041,2.411807188355599,5.435631861840441e-13
ENSG00000100365,NCF4,0.082318968,2.608171741270868,6.738898932495036e-13
ENSG00000102970,CCL17,0.066570992,4.761734486166018,6.965446667127335e-13
ENSG00000167995,BEST1,0.059412820459100686,2.8927552841936146,7.004424043379591e-13
ENSG00000169508,GPR183,0.12168890937406164,2.4520517959567294,8.274517871148124e-13
ENSG00000137101,CD72,0.067286809,2.7567288477930667,8.460608642862669e-13
ENSG00000175793,SFN,0.036506673,-4.2928275,9.537776577810189e-13
ENSG00000100599,RIN3,0.11882564091820137,2.430027132627372,9.955537083517085e-13
ENSG00000172322,CLEC12A,0.028632685,3.3384217832827883,1.0060808161617973e-12
ENSG00000059804,SLC2A3,0.093772042,2.544831980773308,1.0826173298160686e-12
ENSG00000109684,CLNK,0.047959746635659585,3.0917915927390327,1.0845284851260051e-12
ENSG00000183484,GPR132,0.12383636071595684,2.4443189299480745,1.1370315060688011e-12
ENSG00000113532,ST8SIA4,0.12097309226009657,2.431567689,1.2730364076558762e-12
ENSG00000146592,CREB5,0.040801575,3.149190894404427,1.2730364076558762e-12
ENSG00000165168,CYBB,0.19899715768228904,2.3261720791948046,1.3046588015207418e-12
ENSG00000116741,RGS2,0.080171517,2.710850932108314,1.3602497408032933e-12
ENSG00000115919,KYNU,0.23264056203864725,2.305083784,1.3796211190469614e-12
ENSG00000152229,PSTPIP2,0.1181098238042363,2.518942631843486,1.3796211190469614e-12
ENSG00000142611,PRDM16,0.032927587,4.063390186027119,1.4666036909566682e-12
ENSG00000205755,CRLF2,0.036506673,3.991649617417946,1.6358623640287132e-12
ENSG00000146376,ARHGAP18,0.1524690452745596,2.3433777251421097,1.7305751335222533e-12
ENSG00000137393,RNF144B,0.11381492112044589,2.408371243509604,2.0585294575606645e-12
ENSG00000158714,SLAMF8,0.053686283547380136,2.707260171528767,2.3608935679166736e-12
ENSG00000163563,MNDA,0.030064318786532877,3.211583724248996,2.5463896395017987e-12
ENSG00000152766,ANKRD22,0.027916867444637672,3.302797873552067,2.568684335490831e-12
ENSG00000112394,SLC16A10,0.056549552,2.672031683217786,2.6986498783753383e-12
ENSG00000010610,CD4,0.2269140251269267,2.2550107081701207,2.9142973096953842e-12
ENSG00000105383,CD33,0.027916867444637672,3.8994421793208582,2.9680908341999696e-12
ENSG00000138964,PARVG,0.20329206036607944,2.2617477139095765,4.747256474222058e-12
ENSG00000163823,CCR1,0.03722249,3.123827732506747,4.799110226744984e-12
ENSG00000155659,VSIG4,0.065139357,2.6131379941642177,6.6796302611672045e-12
ENSG00000136286,MYO1G,0.087329688,2.5025411630438947,7.0195125957255144e-12
ENSG00000177989,ODF3B,0.3636350938942548,2.1750438760381767,7.0659147809465005e-12
ENSG00000235568,NFAM1,0.043664843951869176,2.791230316477928,7.23828990343848e-12
ENSG00000153208,MERTK,0.0794557,2.5232524906470224,7.404451315306513e-12
ENSG00000137486,ARRB1,0.076592431,2.5200285897727355,7.404451315306513e-12
ENSG00000188282,RUFY4,0.021474513418952054,3.6038601805762056,7.888272877400953e-12
ENSG00000142185,TRPM2,0.04724393,2.8113307206293348,9.231898119585712e-12
ENSG00000141497,ZMYND15,0.025769416102742464,3.3116294405157873,9.55747050047621e-12
ENSG00000131355,ADGRE3,0.020758696304986987,4.754493843409759,9.594487856914319e-12
ENSG00000250510,GPR162,0.023621965,3.4375664295807624,9.944921633610165e-12
ENSG00000203710,CR1,0.041517392609973974,2.9848191242486797,1.125062853680302e-11
ENSG00000132965,ALOX5AP,0.12097309226009657,2.3501035883304233,1.134798453357594e-11
ENSG00000179348,GATA2,0.10164603018303972,2.814166655699366,1.1691634582922965e-11
ENSG00000158488,CD1E,0.017895427849126712,5.635505807192671,1.2358080685862467e-11
ENSG00000140379,BCL2A1,0.052254649,2.868395049406291,1.3122614846203725e-11
ENSG00000059377,TBXAS1,0.026485233216707534,3.375638680437561,1.4331350735775781e-11
ENSG00000119508,NR4A3,0.081603151,2.6564348281667676,1.490339620304485e-11
ENSG00000179241,LDLRAD3,0.040801575,2.8157671606792354,1.5007588759134644e-11
ENSG00000087589,CASS4,0.029348501672567806,3.1981004948853737,1.6215605287439356e-11
ENSG00000164535,DAGLB,0.056549552,2.5775140844334965,1.6370108408699283e-11
ENSG00000173391,OLR1,0.18897571808677807,2.3519194413591835,1.681595656480453e-11
ENSG00000116337,AMPD2,0.1388685201092233,2.2709333748968152,1.8150108215872447e-11
ENSG00000114013,CD86,0.022906147646882192,3.424871356732395,1.8505179021122966e-11
ENSG00000138185,ENTPD1,0.15962721641421027,2.262640747080084,2.2560972191069315e-11
ENSG00000088827,SIGLEC1,0.03221177,2.982894614142195,2.474207438409719e-11
ENSG00000120594,PLXDC2,0.16463793621196576,2.2056145485426795,2.7477775504887888e-11
ENSG00000182853,VMO1,0.030780135900497944,3.0194582763419513,2.9257077837442535e-11
ENSG00000165646,SLC18A2,0.042949027,3.0584485045568615,2.937499051137297e-11
ENSG00000175489,LRRC25,0.034359221,2.979920325,3.2483863265537314e-11
ENSG00000196754,S100A2,0.12383636071595684,-3.909414227,3.83186222133054e-11
ENSG00000109323,MANBA,0.1410159714511185,2.2447505881841945,3.946682902699415e-11
ENSG00000023902,PLEKHO1,0.34359221470323287,2.093415113732523,5.592900682836284e-11
ENSG00000129450,SIGLEC9,0.030064318786532877,2.986291412406752,8.565839639585691e-11
ENSG00000128512,DOCK4,0.090192956,2.3691619241461073,8.69751161939118e-11
ENSG00000078081,LAMP3,0.052254649,2.668786023714131,9.38545528888468e-11
ENSG00000153823,PID1,0.024337782,3.206368110868973,1.0560612444033438e-10
ENSG00000167604,NFKBID,0.098066945,2.374705561563502,1.1296101536523409e-10
ENSG00000167208,SNX20,0.071581711,2.4537262194045804,1.5054676507937444e-10
ENSG00000103569,AQP9,0.06442354,2.523997491975681,1.5972259879090828e-10
ENSG00000156052,GNAQ,0.29849573652343353,2.0697249946451706,1.6511202566125641e-10
ENSG00000132334,PTPRE,0.18969153520074314,2.12152597,1.7186520003602976e-10
ENSG00000048740,CELF2,0.22548239089899658,2.1069898766198896,1.7984055269594983e-10
ENSG00000143344,RGL1,0.059412820459100686,2.475634470414282,1.8028197414804707e-10
ENSG00000134762,DSC3,0.018611245,-3.850658817,1.8215303319229692e-10
ENSG00000197943,PLCG2,0.048675564,2.6173257911276506,1.888213742162428e-10
ENSG00000100979,PLTP,0.29777991940946846,2.207472058238192,1.9281443985317276e-10
ENSG00000140030,GPR65,0.051538832,2.6410748706673397,2.1471386049412242e-10
ENSG00000167207,NOD2,0.03722249,2.7681687803068344,2.1471386049412242e-10
ENSG00000189143,CLDN4,0.011453073823441096,-4.23308982,2.2481669294820069e-10
ENSG00000115525,ST3GAL5,0.06442354,2.4541760424781103,2.2904361638566237e-10
ENSG00000124731,TREM1,0.034359221,2.7815916083898617,2.4738869433776203e-10
ENSG00000155962,CLIC2,0.02720105,3.266271997526953,2.540591845249101e-10
ENSG00000077984,CST7,0.095203676,2.3181606958276695,2.9079394254496675e-10
ENSG00000186832,KRT16,0.033643404356358216,-4.07872182,3.456400018780154e-10
ENSG00000093072,ADA2,0.12383636071595684,2.1832527304780602,3.456400018780154e-10
ENSG00000147689,FAM83A,0.003579086,-4.446476862,3.5322911111406954e-10
ENSG00000178363,CALML3,0.030780135900497944,-3.739607693,3.683065547460173e-10
ENSG00000239998,LILRA2,0.017179610735161645,4.672031683217786,3.7145947080059833e-10
ENSG00000186081,KRT5,0.23765128183640274,-3.572799963,3.9638946260729975e-10
ENSG00000120708,TGFBI,0.24624108720398355,2.0835886137616675,4.0441622389193043e-10
ENSG00000182511,FES,0.061560272,2.4472722473374215,4.047596597087537e-10
ENSG00000115318,LOXL3,0.050107198,2.753896330441645,4.0492168288076347e-10
ENSG00000248905,FMN1,0.088045505,2.2930726432940443,4.0802687782544603e-10
ENSG00000178695,KCTD12,0.3049380905491192,2.0465366963136993,4.1049904647688757e-10
ENSG00000239697,TNFSF12,0.087329688,2.2776677522036914,5.031718183098672e-10
ENSG00000173372,C1QA,0.3264126039680712,2.1102291738070837,5.720390064923022e-10
ENSG00000147883,CDKN2B,0.014316342,-3.776232145,6.260025695704516e-10
ENSG00000135094,SDS,0.098782762,2.3363307387086905,6.422314021291988e-10
ENSG00000115884,SDC1,0.038654124,-3.577907757,6.475334206860296e-10
ENSG00000096696,DSP,0.034359221,-3.593607281,6.908022334135918e-10
ENSG00000170525,PFKFB3,0.35504528852667394,2.011054169938769,7.395151865777509e-10
ENSG00000102554,KLF5,0.014316342,-3.743408298,7.414467962241774e-10
ENSG00000064225,ST3GAL6,0.029348501672567806,2.8355304155006644,7.595630022897478e-10
ENSG00000138395,CDK15,0.017179610735161645,4.3309947653827185,7.688525801878482e-10
ENSG00000184922,FMNL1,0.21832421975934588,2.0465217859237153,7.742728305218797e-10
ENSG00000109321,AREG,0.091624591,2.3538363072067527,7.752459052065899e-10
ENSG00000204161,TMEM273,0.031495953014463014,3.1049910904938924,8.083063456269543e-10
ENSG00000147889,CDKN2A,0.007873988,-3.951646625,8.264250253021431e-10
ENSG00000151490,PTPRO,0.021474513418952054,3.1888226812973617,8.285399353583431e-10
ENSG00000107263,RAPGEF1,0.2040078774800445,2.0423693750258147,8.324345195695965e-10
ENSG00000184292,TACSTD2,0.090908773,-3.589781664,8.698889447087128e-10
ENSG00000087253,LPCAT2,0.052970466,2.4224177931463133,8.991973315018843e-10
ENSG00000134516,DOCK2,0.17609101003540684,2.069652129,9.17008182290091e-10
ENSG00000128422,KRT17,0.068718443,-3.615482374,9.225021738485259e-10
ENSG00000028137,TNFRSF1B,0.188259901,2.071067587636283,9.886685082571725e-10
ENSG00000105501,SIGLEC5,0.030064318786532877,2.7914752354227295,9.89483777295267e-10
ENSG00000152128,TMEM163,0.022190331,3.1277111669939757,9.922031323340204e-10
ENSG00000162511,LAPTM5,0.24767272143191368,2.016305937011756,1.0183832080707948e-09
ENSG00000147416,ATP6V1B2,0.13457361742543286,2.104991090493892,1.048758923533509e-09
ENSG00000110721,CHKA,0.089477139,2.1810269815264314,1.175063685682566e-09
ENSG00000171346,KRT15,0.16177466775610547,-3.521654681,1.227812283967583e-09
ENSG00000138678,GPAT3,0.028632685,2.952768090785039,1.3347821246618842e-09
ENSG00000147488,ST18,0.009305622,5.157458510388027,1.3347821246618842e-09
ENSG00000167767,KRT80,0.007873988,-4.058815802,1.478787756122349e-09
ENSG00000112149,CD83,0.1317103489695726,2.2067042858771098,1.5878843756223908e-09
ENSG00000057149,SERPINB3,0.00501072,-4.096979638,1.5878843756223908e-09
ENSG00000134830,C5AR2,0.051538832,2.6572850978485993,1.5878843756223908e-09
ENSG00000178789,CD300LB,0.025769416102742464,3.286538459552956,1.5987512232280479e-09
ENSG00000041982,TNC,0.029348501672567806,-3.714617794,1.6969495222355951e-09
ENSG00000163106,HPGDS,0.017895427849126712,4.828150885135067,1.6976617108471164e-09
