FeatureID,FeatureName,Cluster 12 Average,Log2 Fold Change,P-Value
ENSG00000172137,CALB2,0.030864607550094073,5.0541974401141045,6.613818778538079e-18
ENSG00000112655,PTK7,0.24510129525074703,2.4721991792705524,8.215764583000378e-18
ENSG00000101230,ISM1,0.030864607550094073,4.206200533559156,1.0149239719182334e-17
ENSG00000121440,PDZRN3,0.091988634,2.783326540048345,1.8973090273374953e-17
ENSG00000129116,PALLD,0.5119893723015605,2.380924037288363,3.245980698071779e-17
ENSG00000243244,STON1,0.052651389,3.016176362774166,3.9716836513115777e-17
ENSG00000113721,PDGFRB,0.3425366249677107,2.4576618925510596,4.724982091477915e-17
ENSG00000119681,LTBP2,0.3425366249677107,2.4675396453777916,5.066874233228533e-17
ENSG00000100097,LGALS1,1.2309531717037518,2.3403503348084276,9.547545086241661e-17
ENSG00000123610,TNFAIP6,0.038126868150116205,3.2662948807226737,1.160167497864896e-16
ENSG00000128591,FLNC,0.026023100483412647,3.849715216635425,2.2664002445176797e-16
ENSG00000050555,LAMC3,0.067175911,2.9438819278099486,2.474378825318719e-16
ENSG00000169515,CCDC8,0.069596664,2.745764252596516,3.823514869251559e-16
ENSG00000122641,INHBA,0.5743237757850838,2.5527515902186764,4.251667142962077e-16
ENSG00000134986,NREP,0.13495700948374467,2.497198801914639,7.187157871134387e-16
ENSG00000119280,C1orf198,0.10348721355031541,2.566675195,7.328662095026868e-16
ENSG00000168229,PTGDR,0.056282519650171545,3.0306023237016486,7.559921346866483e-16
ENSG00000011028,MRC2,0.2874644820842095,2.3416848896724387,1.15642412527359e-15
ENSG00000167123,CERCAM,0.26386213513413753,2.355739900037367,1.292037017919319e-15
ENSG00000197702,PARVA,0.13253625595040397,2.4683608436128694,1.7345842620344156e-15
ENSG00000073712,FERMT2,0.048415071,2.9821128182075496,1.8438620933610006e-15
ENSG00000183682,BMP8A,0.040547621683456915,3.4055966534926316,2.8078669573920595e-15
ENSG00000152377,SPOCK1,0.043573564,2.9828673263785523,2.8347460107199102e-15
ENSG00000164647,STEAP1,0.049020259,2.883490701973777,3.1600744967970157e-15
ENSG00000174807,CD248,0.10348721355031541,2.6590070757137454,3.1898145468632023e-15
ENSG00000137801,THBS1,0.6414996863352885,2.3480580445645263,3.550350064484206e-15
ENSG00000135052,GOLM1,0.081700432,2.578273315202431,4.246319092096371e-15
ENSG00000262655,SPON1,0.045994317,3.0117350199923907,4.246319092096371e-15
ENSG00000121904,CSMD2,0.031469796,3.295081814645405,4.264978970175735e-15
ENSG00000145431,PDGFC,0.11740654636702451,2.466032507354605,4.46545332750836e-15
ENSG00000151617,EDNRA,0.070201852,2.758147977052348,6.95434657314625e-15
ENSG00000142871,CCN1,0.17187350086719053,2.650594835897545,1.150197556679496e-14
ENSG00000135931,ARMC9,0.062939592,2.7034308073432802,1.150197556679496e-14
ENSG00000115363,EVA1A,0.044178752,2.896454496,1.366599317683972e-14
ENSG00000168386,FILIP1L,0.064755157,2.737086361524519,1.648270405113187e-14
ENSG00000206538,VGLL3,0.020576405,3.850772523418466,2.1405023162677416e-14
ENSG00000102265,TIMP1,0.5737185874017486,2.3109215240627554,2.145136697092291e-14
ENSG00000178363,CALML3,0.021786781800066404,-4.250089125,2.331480729624821e-14
ENSG00000150687,PRSS23,0.16219048673382766,2.413992829106384,2.346161265078287e-14
ENSG00000189143,CLDN4,0.007867449,-4.773462829,3.138960256753366e-14
ENSG00000147689,FAM83A,0.001815565,-5.292260889,3.589374776350218e-14
ENSG00000133816,MICAL2,0.2565998745341154,2.2458729649011335,3.685536076755339e-14
ENSG00000145936,KCNMB1,0.061124026716852964,2.620190704268672,5.293903502577267e-14
ENSG00000161638,ITGA5,0.25599468615078025,2.233681269981262,7.426975784489533e-14
ENSG00000163435,ELF3,0.019366028,-4.326020909,7.51078477967735e-14
ENSG00000163220,S100A9,0.22815602051736206,-4.159829941,7.605118452939779e-14
ENSG00000162493,PDPN,0.11498579283368379,2.3522478369153763,8.315873250055776e-14
ENSG00000091986,CCDC80,0.3195394664009739,2.227954144483203,8.389928422246597e-14
ENSG00000149380,P4HA3,0.036916491383445854,2.957456785275755,8.77955342198169e-14
ENSG00000005001,PRSS22,0.011498579,-4.872943463,1.2889058043717514e-13
ENSG00000122870,BICC1,0.038126868150116205,2.9075014920834494,1.3076362954973292e-13
ENSG00000157502,PWWP3B,0.061729215100188146,2.762273501856466,1.4545269716610247e-13
ENSG00000087128,TMPRSS11E,0.002420754,-4.978234056,1.6545017494840205e-13
ENSG00000105270,CLIP3,0.028443854,3.1945591271237603,1.7690058475037066e-13
ENSG00000116774,OLFML3,0.036916491383445854,3.1541486962808527,2.1982704695411022e-13
ENSG00000112769,LAMA4,0.20334329680061977,2.2505166160716663,2.329498145123922e-13
ENSG00000153802,TMPRSS11D,0.003025942,-4.871851412,2.3596140863505245e-13
ENSG00000181104,F2R,0.055072142883501186,2.6994018858341837,3.0082359528099815e-13
ENSG00000042062,RIPOR3,0.085331562,2.4811370284492416,3.3841822595148956e-13
ENSG00000188505,NCCRP1,0.000605188,-5.740055951,3.76729924308209e-13
ENSG00000155760,FZD7,0.030864607550094073,3.0541974401141045,3.7735384037272435e-13
ENSG00000188783,PRELP,0.026023100483412647,3.4912612457229484,3.953024169512907e-13
ENSG00000057149,SERPINB3,0.003025942,-4.772774684,3.953024169512907e-13
ENSG00000131016,AKAP12,0.065360345,2.5673531950723025,4.215561243957307e-13
ENSG00000143341,HMCN1,0.036916491383445854,3.015172283132043,4.705477287037873e-13
ENSG00000079257,LXN,0.061124026716852964,2.599918309,4.73890664020622e-13
ENSG00000167767,KRT80,0.005446695,-4.582173418,5.132270269897437e-13
ENSG00000171401,KRT13,0.29775268460090754,-3.810710694,5.490123129144033e-13
ENSG00000099998,GGT5,0.059308462,2.668417816396336,5.842323666773958e-13
ENSG00000174348,PODN,0.058703273183512254,2.625059743790408,7.92793361257375e-13
ENSG00000105388,CEACAM5,0.003025942,-4.921125121,1.1737952630425265e-12
ENSG00000150764,DIXDC1,0.080490055,2.428892052033793,1.2240353470470157e-12
ENSG00000205795,CYS1,0.026023100483412647,3.3802299333342054,1.2336814560980977e-12
ENSG00000136689,IL1RN,0.012103767666703558,-4.230345776,1.2417238941244764e-12
ENSG00000184012,TMPRSS2,0.001210377,-5.383207872,1.342898202673496e-12
ENSG00000143546,S100A8,0.18518764530056442,-3.904471455,1.3652105368118834e-12
ENSG00000149633,KIAA1755,0.065965534,2.520407591382465,1.369242176308215e-12
ENSG00000115461,IGFBP5,0.3988191446178822,2.154787415637806,1.4899184276043298e-12
ENSG00000163637,PRICKLE2,0.08593675,2.400928926,1.5548775497826827e-12
ENSG00000197496,SLC2A10,0.026628288866747826,3.123144793831597,1.7878294587911848e-12
ENSG00000142694,EVA1B,0.072017418,2.392751853588877,1.8005289258008534e-12
ENSG00000105357,MYH14,0.008472637,-4.072507033,2.114540069368236e-12
ENSG00000163209,SPRR3,0.033285361083434786,-4.503867886,2.3732198487184736e-12
ENSG00000136688,IL36G,0.000605188,-6.02301885,2.8926800266471623e-12
ENSG00000172935,MRGPRF,0.062939592,2.6350438323630296,3.1093815699868343e-12
ENSG00000113083,LOX,0.049020259,2.5575043905120616,3.427804842114876e-12
ENSG00000035403,VCL,0.1809513266172182,2.136320183,3.814405828622666e-12
ENSG00000144057,ST6GAL2,0.016340086350049802,3.839184549143255,4.3182079520957344e-12
ENSG00000143217,NECTIN4,0.003025942,-4.556335306,4.578312849867122e-12
ENSG00000163207,IVL,0.006657072,-4.521530876,5.114258788080052e-12
ENSG00000086548,CEACAM6,0.002420754,-4.840014021,5.733996566652892e-12
ENSG00000148346,LCN2,0.011498579,-4.541544899,5.8119261091663915e-12
ENSG00000006042,TMEM98,0.030864607550094073,2.8842724386717924,6.1031738208350975e-12
ENSG00000072110,ACTN1,0.377637551,2.028233147,7.581254847283962e-12
ENSG00000172156,CCL11,0.019971217,4.955793736,7.733318019576752e-12
ENSG00000165272,AQP3,0.044783940366803165,-3.630284704,8.955575568862326e-12
ENSG00000133048,CHI3L1,0.6693383519687067,2.277361155724037,9.118028034917834e-12
ENSG00000145113,MUC4,0.004841507,-4.426435706,9.215898703566057e-12
ENSG00000140416,TPM1,0.7413557695855929,2.070855998777516,9.26000831841837e-12
ENSG00000020181,ADGRA2,0.049020259,2.5333919343952545,1.0632974008275104e-11
ENSG00000080573,COL5A3,0.080490055,2.4019250044335236,1.2610397613677325e-11
ENSG00000101115,SALL4,0.019971217,3.370831235331954,1.3059921211999078e-11
ENSG00000166482,MFAP4,0.04115281,2.6756858168603754,1.3117812556238006e-11
ENSG00000125730,C3,0.44118233145134467,2.1240433893392456,1.5635586212770488e-11
ENSG00000179583,CIITA,0.013919333,-3.82316339,1.6869727659473058e-11
ENSG00000185479,KRT6B,0.002420754,-4.576979616,1.70092686146493e-11
ENSG00000100196,KDELR3,0.039337244916786564,2.6115554794406597,2.007607985544777e-11
ENSG00000106333,PCOLCE,0.099856083,2.2241767609163854,2.0597803444063866e-11
ENSG00000185811,IKZF1,0.012103767666703558,-3.80236148,2.1656651927355857e-11
ENSG00000183853,KIRREL1,0.064755157,2.3272855106118224,2.2353416973014994e-11
ENSG00000168685,IL7R,0.010288202516698024,-3.902582031,2.2751196948454145e-11
ENSG00000163694,RBM47,0.001815565,-4.724126142,2.3693425081144377e-11
ENSG00000105419,MEIS3,0.038126868150116205,2.68700113,2.377015976632007e-11
ENSG00000157240,FZD1,0.070807041,2.286865838317842,2.423569246523519e-11
ENSG00000140519,RHCG,0.015734897966714626,-4.174674683,2.4983085133529667e-11
ENSG00000171502,COL24A1,0.058098085,2.4618174678304667,2.540244692577547e-11
ENSG00000175600,SUGCT,0.031469796,3.1747875809276938,2.6075916268030345e-11
ENSG00000163993,S100P,0.001815565,-5.142896361,2.8881617051114018e-11
ENSG00000189184,PCDH18,0.022997159,3.1031070405950523,3.013314736138275e-11
ENSG00000118898,PPL,0.019366028,-3.641041399,3.013314736138275e-11
ENSG00000079931,MOXD1,0.033890549,2.701220908967514,3.043890145728562e-11
ENSG00000052344,PRSS8,0.009683014,-3.803381125,3.0958891140155016e-11
ENSG00000107562,CXCL12,0.077464113,2.311873640936705,3.273476007536067e-11
ENSG00000187260,WDR86,0.05991365,2.5848323864092615,3.489672561388267e-11
ENSG00000169469,SPRR1B,0.022391970183401583,-4.103601555,3.88505375782455e-11
ENSG00000116962,NID1,0.088962692,2.2704293383741176,4.176401200793428e-11
ENSG00000105137,SYDE1,0.023602346950071938,3.0434176013608623,4.312020598341514e-11
ENSG00000270885,RASL10B,0.015734897966714626,3.6756858168603763,4.3940003242611286e-11
ENSG00000164484,TMEM200A,0.026628288866747826,2.900752372495149,4.632617165890573e-11
ENSG00000132854,KANK4,0.011498579,4.412651411026583,6.023071042229401e-11
ENSG00000168487,BMP1,0.2463116720174174,2.0261830639445093,6.023071042229401e-11
ENSG00000175315,CST6,0.002420754,-4.455656722,6.030939677486711e-11
ENSG00000197594,ENPP1,0.024812723716742292,2.959478782860967,6.057318650259094e-11
ENSG00000166145,SPINT1,0.015734897966714626,-3.549923317,6.551751693268487e-11
ENSG00000103202,NME4,0.077464113,2.2071328082545296,6.856534493950524e-11
ENSG00000204544,MUC21,0.012103767666703558,-4.054501245,8.642557310116758e-11
ENSG00000147676,MAL2,0.003025942,-4.288173591,9.039590666720299e-11
ENSG00000050820,BCAR1,0.18276689176722372,2.0331634269939314,9.08305526652823e-11
ENSG00000171346,KRT15,0.18276689176722372,-3.361657258,9.152671036109761e-11
ENSG00000142623,PADI1,0.001210377,-5.378692391,1.312911407521733e-10
ENSG00000104332,SFRP1,0.089567881,2.2509981475478127,1.4863190481700264e-10
ENSG00000167895,TMC8,0.00363113,-4.220862835,1.5095219215669738e-10
ENSG00000119699,TGFB3,0.088962692,2.212713841,1.531427805529422e-10
ENSG00000118473,SGIP1,0.035100926,2.8034413640587488,1.794859858245669e-10
ENSG00000211896,IGHG1,0.035706114616775496,-4.910278208,2.027741658339181e-10
ENSG00000167757,KLK11,0.000605188,-5.147681423,2.135196880939991e-10
ENSG00000197632,SERPINB2,0.001815565,-4.927013048,2.1598806687196984e-10
ENSG00000211592,IGKC,0.070807041,-4.821320252,2.2976325479505428e-10
ENSG00000112208,BAG2,0.04115281,2.4713273183541897,2.3060602992307695e-10
ENSG00000183963,SMTN,0.1863980220672348,2.017890436127777,2.3072327401397345e-10
ENSG00000079308,TNS1,0.082910809,2.2219678494174717,2.313654113835254e-10
ENSG00000110900,TSPAN11,0.028443854,2.7214895064735005,2.5132907353278727e-10
ENSG00000177374,HIC1,0.13374663271707432,2.108157909,2.531725314407447e-10
ENSG00000094755,GABRP,0.002420754,-4.323186637,2.634558455841794e-10
ENSG00000164294,GPX8,0.03752168,2.493094403581903,2.82902029031604e-10
ENSG00000182636,NDN,0.030259419166758894,2.647671440690779,3.353392124773948e-10
ENSG00000197641,SERPINB13,0.011498579,-3.570817281,3.611409789425297e-10
ENSG00000104213,PDGFRL,0.025417912,3.014487730312135,3.6558402025786514e-10
ENSG00000134198,TSPAN2,0.034495738,2.5336668119879473,3.9205537945158456e-10
ENSG00000134757,DSG3,0.018155651500055336,-3.351685155,3.99580622297463e-10
ENSG00000105792,CFAP69,0.040547621683456915,2.4144205038796374,4.6426819072026446e-10
ENSG00000198223,CSF2RA,0.001815565,-4.65298911,4.967826781190244e-10
ENSG00000172382,PRSS27,0.002420754,-4.257414658,5.092862246714613e-10
ENSG00000140279,DUOX2,0.001210377,-5.137026315,5.318962827037579e-10
ENSG00000150093,ITGB1,0.24510129525074703,1.9032696617219491,5.464516847783514e-10
ENSG00000164949,GEM,0.11619616960035416,2.0932171716277774,5.840220668846395e-10
ENSG00000166920,C15orf48,0.007262261,-3.766619742,5.851110687426255e-10
ENSG00000153904,DDAH1,0.04115281,2.383330837,6.831282450897841e-10
ENSG00000129451,KLK10,0.003025942,-4.408236667,7.017829137791321e-10
ENSG00000088882,CPXM1,0.045994317,2.4033135464472455,7.149737962053399e-10
ENSG00000180828,BHLHE22,0.013919333,3.616792127806807,7.159904862859876e-10
ENSG00000100234,TIMP3,0.30259419166758894,1.991507637053605,7.301488871456771e-10
ENSG00000160213,CSTB,0.018155651500055336,-3.422006529,7.412612164122337e-10
ENSG00000140678,ITGAX,0.013919333,-3.671197223,7.649398797240466e-10
ENSG00000111319,SCNN1A,0.001210377,-4.632653213,8.176048437064863e-10
ENSG00000163697,APBB2,0.060518838,2.2517482582582984,8.904713888636905e-10
ENSG00000069011,PITX1,0.029049042,-3.170060235,9.220189264998462e-10
ENSG00000198959,TGM2,0.14342964685043716,2.006354090182587,9.816402238369948e-10
ENSG00000169715,MT1E,0.021786781800066404,2.9309428721024497,1.0589484725740737e-09
ENSG00000206073,SERPINB4,0.001210377,-4.609716402,1.1865706227980555e-09
ENSG00000016602,CLCA4,0.001815565,-4.345294122,1.243871085578749e-09
ENSG00000135046,ANXA1,0.047204693900143875,-3.241969512,1.3639413544397043e-09
ENSG00000272398,CD24,0.039337244916786564,-3.162180993,1.5350181244090166e-09
ENSG00000184408,KCND2,0.013314144433373913,3.6142852721962333,1.5782962572436188e-09
